 |-| 
精力值是什么 |-| 精力,值,是,什么
我就问下你们，我花了那么多钱，没人给我解决是吗 |-| 我,就,问下,你们,，,我花,了,那么,多钱,，,没人,给,我,解决,是,吗
一个时间不是很多。但是喜欢玩这个游戏的。想提点意见。关于炼丹的问题。可以让一个角色能炼所有的丹吗。可以让炼丹的花出的少一点。有些冷门门派的丹药要玩好多小号才能弄到。真心好累...    |-| 一个,时间,不是,很多,。,但是,喜欢,玩,这个,游戏,的,。,想,提点,意见,。,关于,炼丹,的,问题,。,可以,让,一个,角色,能炼,所有,的,丹,吗,。,可以,让,炼丹,的,花出,的,少,一点,。,有些,冷门,门派,的,丹药,要,玩,好多,小号,才能,弄,到,。,真心,好累,..., , , 
更新孩子那天我报了武林之颠进不去，不给补偿吗？ |-| 更新,孩子,那天,我报,了,武林,之颠,进不去,，,不,给,补偿,吗,？
请问比武在哪里呢？ |-| 请问,比武,在,哪里,呢,？
游戏PK模式应该有组队模式跟帮会模式
 |-| 游戏,PK,模式,应该,有,组队,模式,跟,帮会,模式,

客服电话 |-| 客服,电话
陪玩打出来是我爱天龙八部 |-| 陪,玩,打,出来,是,我,爱,天龙八部
关于蜜蜡做装备机率 你们能不能调整一下 本人充值6000才做了一个手套 建议商城出蜜蜡道具 要不玩家都心凉了 估计以后也不会充值了 |-| 关于,蜜蜡,做,装备,机率, ,你们,能,不能,调整,一下, ,本人,充值,6000,才,做,了,一个,手套, ,建议,商城,出,蜜蜡,道具, ,要,不,玩家,都,心凉,了, ,估计,以后,也,不会,充值,了
打了这么长时间为啥不给姥姥美人 |-| 打,了,这么,长时间,为啥,不,给,姥姥,美人
子女怎么召唤出来 |-| 子女,怎么,召唤,出来
子女天资怎么越洗越少啊？花了好多元宝 |-| 子女,天资,怎么,越洗,越少,啊,？,花,了,好多,元宝
你好，之前打得空怎么现在没有了？怎么办？请帮忙处理！ |-| 你好,，,之前,打,得空,怎么,现在,没有,了,？,怎么办,？,请,帮忙,处理,！
策划你猪啊，队长不能向队友移动，能在坑点么 |-| 策划,你,猪,啊,，,队长,不能,向,队友,移动,，,能,在,坑点,么
我要姥姥   我都玩俩月啦   天天打姥姥     没有功劳还有苦捞呢 |-| 我要,姥姥, , , ,我,都,玩,俩,月,啦, , , ,天天,打,姥姥, , , , , ,没有,功劳,还有,苦捞,呢
天山童姥的时候乱杀人，不能想办法处理一下吗？有失你们公司的风度吧 |-| 天山童姥,的,时候,乱,杀人,，,不能,想,办法,处理,一下,吗,？,有失,你们,公司,的,风度,吧
天山童姥没有伤害排行了 |-| 天山童姥,没有,伤害,排行,了
子女多此一举，笑话？？？？？？？？？？？？？？？？？？？ii |-| 子女,多此一举,，,笑话,？,？,？,？,？,？,？,？,？,？,？,？,？,？,？,？,？,？,？,ii
 |-| 
 |-| 
组队里没有了“向他移动”很不方便 |-| 组队,里,没有,了,“,向,他,移动,”,很,不,方便
为什么寄售不能吆喝了，说是包含非法字符？ |-| 为什么,寄售,不能,吆喝,了,，,说,是,包含,非法,字符,？
子女任务在那里 |-| 子女,任务,在,那里
 |-| 
队长现在不可以离队！恶心 |-| 队长,现在,不,可以,离队,！,恶心
打星改的太恶心了！不如原来哦。还有队伍单人不可以自己离队了，恶心
 |-| 打星,改,的,太,恶心,了,！,不如,原来,哦,。,还有,队伍,单人,不,可以,自己,离队,了,，,恶心,

怎么充值都到不了账。前面两个6到账了 再冲了个 又不到账了。。。 |-| 怎么,充值,都,到,不了,账,。,前面,两个,6,到,账,了, ,再冲,了,个, ,又,不到,账,了,。,。,。
充值奖励不能领取 |-| 充值,奖励,不能,领取
我合成的美人竹剑因为卡机卡没了怎么回事 |-| 我,合成,的,美人,竹剑,因为,卡机,卡,没,了,怎么回事
为什么我没有宝石补偿 |-| 为什么,我,没有,宝石,补偿
为什么已经扣除人民币了 没给我元宝呢？ |-| 为什么,已经,扣除,人民币,了, ,没,给,我,元宝,呢,？




 |-| 
,
,
,

我充俩次30元，怎么只给一次 |-| 我,充俩,次,30,元,，,怎么,只,给,一次
为啥也不给个姥姥呢 |-| 为啥,也,不,给,个,姥姥,呢
寄售的逍遥丹，怎么又有非法字符啦！ 
 |-| 寄售,的,逍遥,丹,，,怎么,又,有,非法,字符,啦,！, ,

充值不到账 两个6快的 钱已扣。元宝没到账 |-| 充值,不到,账, ,两个,6,快,的, ,钱,已扣,。,元宝,没到,账
为什么特价商城没有 |-| 为什么,特价,商城,没有
子女无法领取  昨天中午弄得  现在领不了 |-| 子女,无法,领取, , ,昨天中午,弄,得, , ,现在,领,不了
我爱天龙，3年了求掉个凤凰，这是我玩天龙最大的梦想。求实现！我这186江湖风雨剑和尚就怎么不掉个啊，求实现我的梦想，谢谢 |-| 我,爱,天龙,，,3,年,了,求,掉,个,凤凰,，,这,是,我,玩,天龙,最大,的,梦想,。,求,实现,！,我,这,186,江湖,风雨,剑,和尚,就,怎么,不掉,个,啊,，,求,实现,我,的,梦想,，,谢谢
 |-| 
好好一个游戏，弄个宝宝，叫个路英雄怎样大显身手。难到打城战还的抱着孩子去。打架打一半挺回去喂孩子。 |-| 好好,一个,游戏,，,弄个,宝宝,，,叫个,路,英雄,怎样,大显身手,。,难到,打城战,还,的,抱,着,孩子,去,。,打架,打,一半,挺,回去,喂,孩子,。
日常答题，问题是角色有几个被动技能？我回答三个，居然错了，赔偿损失吧！ |-| 日常,答题,，,问题,是,角色,有,几个,被动,技能,？,我,回答,三个,，,居然,错,了,，,赔偿损失,吧,！
小号不好组队打山门副本。 |-| 小号,不好,组队,打,山门,副本,。
我爱天龙八部。跪求给我点个凤凰，3年了掉个凤凰是我最大的夙愿，求实现，求实现。谢谢？ |-| 我,爱,天龙八部,。,跪求,给,我,点个,凤凰,，,3,年,了,掉,个,凤凰,是,我,最大,的,夙愿,，,求,实现,，,求,实现,。,谢谢,？
伙伴技能没有加成 |-| 伙伴,技能,没有,加成
我怀疑有些玩家开外挂   希望能严惩这类玩家  制造一个良好的游戏环境   就比如说晚上9点开始的拍卖活动   宝石总是能被一个叫“黄泉引路人”的玩家拍得 |-| 我,怀疑,有些,玩家,开,外挂, , , ,希望,能,严惩,这,类,玩家, , ,制造,一个,良好,的,游戏,环境, , , ,就,比如说,晚上,9,点,开始,的,拍卖,活动, , , ,宝石,总是,能,被,一个,叫,“,黄泉,引路人,”,的,玩家,拍,得
充值不成功 |-| 充值,不,成功
在洗不出来穿透韧性我不想玩了.V8洗几千万不出神装属性吗？？让我用不绑定元宝选择神装属性也可以啊！ |-| 在,洗,不,出来,穿透,韧性,我,不想,玩,了,.,V8,洗,几千万,不,出神,装,属性,吗,？,？,让,我,用,不,绑定,元宝,选择,神装,属性,也,可以,啊,！
队长不可以查看队员信息和向队友移动传送 |-| 队长,不,可以,查看,队员,信息,和,向,队友,移动,传送
什么原因 |-| 什么,原因
还没到账？ |-| 还,没到,账,？
充值怎么没到账 |-| 充值,怎么,没到,账
能不能用不绑定元宝洗想要的神装属性啊！这样充值人也会多！！洗不出来太闹心！大家都不想玩了！！金币根本洗不出来！ |-| 能,不能,用,不,绑定,元宝,洗,想要,的,神装,属性,啊,！,这样,充值,人,也,会,多,！,！,洗,不,出来,太,闹心,！,大家,都,不想,玩,了,！,！,金币,根本,洗,不,出来,！
充了198 没到账 |-| 充了,198, ,没到,账
三十 |-| 三十
怎么还没有回应的。 |-| 怎么,还,没有,回应,的,。
 |-| 
我vip6合石头属性，给我变成六级石头了，你们给我弄回来。 |-| 我,vip6,合,石头,属性,，,给,我,变成,六级,石头,了,，,你们,给,我,弄,回来,。
表情少了一个表达ok的手势，有这个手势回复方便一点 |-| 表情,少,了,一个,表达,ok,的,手势,，,有,这个,手势,回复,方便,一点
碎玉活动能不能多一些.这碎玉太少了吧！ |-| 碎玉,活动,能,不能,多一些,.,这,碎玉,太少,了,吧,！
密码忘记了怎么办，绑定的手机也不用了，怎么找回
 |-| 密码,忘记,了,怎么办,，,绑定,的,手机,也,不用,了,，,怎么,找回,

为什么菊剑升不了紫色 |-| 为什么,菊剑,升,不了,紫色
能不能给我个姥姥美人，要不退游了，不招好友回归了 |-| 能,不能,给,我,个,姥姥,美人,，,要,不,退游,了,，,不招,好友,回归,了
怎么子女也不增加战力啊 |-| 怎么,子女,也,不,增加,战力,啊
王霸可以让低战参加不 要不低战玩的很没意思 |-| 王霸,可以,让,低战,参加,不, ,要,不,低战,玩,的,很,没意思
充值元宝，钱扣除了，怎么显示支付失败！ |-| 充值,元宝,，,钱,扣除,了,，,怎么,显示,支付,失败,！
4个人，辛辛苦苦打了一个半小时，这个没有包裹，我真的接受不了 |-| 4,个人,，,辛辛苦苦,打,了,一个半,小时,，,这个,没有,包裹,，,我,真的,接受,不了
购买元宝已经成功，但是元宝没有到账。在线等急急 |-| 购买,元宝,已经,成功,，,但是,元宝,没有,到,账,。,在线,等,急急

 |-| 

我充值元宝，钱扣了，为什么元宝没到帐 |-| 我,充值,元宝,，,钱扣,了,，,为什么,元宝,没到,帐
我的经验没有上限，为什么连个包裹都没有，连个夜明珠都没有，你们给我个，答复 |-| 我,的,经验,没有,上限,，,为什么,连,个,包裹,都,没有,，,连,个,夜明珠,都,没有,，,你们,给,我,个,，,答复
 |-| 
唐门太变态了职业不平衡 |-| 唐门,太,变态,了,职业,不,平衡
订单认证失败，扣款了没收到元宝 |-| 订单,认证,失败,，,扣款,了,没收,到,元宝
我打地3boos.复活途中，队友把boos打死了以后，没有我的包，你怎么给我解决，我辛苦打了2个小时，到底是怎么回事，给我个说法 |-| 我,打,地,3boos,.,复活,途中,，,队友,把,boos,打死,了,以后,，,没有,我,的,包,，,你,怎么,给,我,解决,，,我,辛苦,打,了,2,个,小时,，,到底,是,怎么回事,，,给,我,个,说法
为什么社交里面，好友申请中怎么不可以申请进组？需要改进。 |-| 为什么,社交,里面,，,好友,申请,中,怎么,不,可以,申请,进组,？,需要,改进,。
为什么停在蓝屏
 |-| 为什么,停,在,蓝屏,

抽不了奖
 |-| 抽,不了,奖,

寄售怎么卖不了东西的， |-| 寄售,怎么,卖,不了,东西,的,，
寄售怎么卖不了东西的， |-| 寄售,怎么,卖,不了,东西,的,，
寄售怎么卖不了东西的， |-| 寄售,怎么,卖,不了,东西,的,，
为啥充完30不能许愿 |-| 为啥,充完,30,不能,许愿
绑元蜜蜡，不出过几天玩新天龙去了 |-| 绑元,蜜蜡,，,不,出过,几天,玩新,天龙,去,了
角色建错了，应该可以删除角色就好了…一个账号弄的都不够用了 |-| 角色,建错,了,，,应该,可以,删除,角色,就,好,了,…,一个,账号,弄,的,都,不够,用,了
合区了，好多活动都参加不了了，退游的人慢慢多了，你们真的视而不见吗？ |-| 合区,了,，,好多,活动,都,参加,不了,了,，,退游,的,人,慢慢,多,了,，,你们,真的,视而不见,吗,？
时装染色不变色 |-| 时装,染色,不,变色
 |-| 
孩子怎么上学呀 |-| 孩子,怎么,上学,呀
激活码礼包在哪儿领？





 |-| 激活码,礼包,在,哪儿,领,？,
,
,
,
,
,

太垃圾了你们游戏网络。总是掉线 |-| 太,垃圾,了,你们,游戏,网络,。,总是,掉线
太垃圾了你们游戏网络。总是掉线 |-| 太,垃圾,了,你们,游戏,网络,。,总是,掉线
我以前哪个号怎么登录 |-| 我,以前,哪个,号,怎么,登录
发发发发 |-| 发发,发发
我大号微信登入不了。qq登入能进 |-| 我大号,微信,登入,不了,。,qq,登入,能进
怎么一直这样？ |-| 怎么,一直,这样,？
回流奖励呢…… |-| 回流,奖励,呢,…,…
雁门关进楼兰入口开藏宝图，开不了 |-| 雁门关,进,楼兰,入口,开,藏宝图,，,开,不了
这这回流三天心么没召回奖励
 |-| 这,这,回流,三天,心,么,没,召回,奖励,

恶人副本非RMB玩家没法玩了 |-| 恶人,副本,非,RMB,玩家,没法,玩,了
手机那么小的地方还搞那么多的东西放上面，还怎么玩？ |-| 手机,那么,小,的,地方,还,搞,那么,多,的,东西,放,上面,，,还,怎么,玩,？
如何得到帮贡 |-| 如何,得到,帮贡
恶人副本太难了 |-| 恶人,副本,太难,了
给爆点好东西，谢谢！ |-| 给,爆点,好,东西,，,谢谢,！
孩子系统就不能弄得人性化一点吗，就知道坑钱，让没钱的怎么玩 |-| 孩子,系统,就,不能,弄,得,人性化,一点,吗,，,就,知道,坑钱,，,让,没,钱,的,怎么,玩
没有！ |-| 没有,！
为什么游戏经常卡顿 |-| 为什么,游戏,经常,卡顿
神翼的元宝供养本来点五下就可以，现在变了要点10下，这不在浪费时间吗，三不相四样生，越改越复杂，无语 |-| 神翼,的,元宝,供养,本来,点五下,就,可以,，,现在,变,了,要点,10,下,，,这,不,在,浪费时间,吗,，,三不相,四样,生,，,越改越,复杂,，,无,语
刚用转盘抽奖号，怎么过期了呢？ |-| 刚用,转盘,抽奖,号,，,怎么,过期,了,呢,？
上线就卡在这个位置，没办法移动 |-| 上线,就,卡,在,这个,位置,，,没,办法,移动
如何加入师门啊 |-| 如何,加入,师门,啊
 |-| 
如果在副本里 能打开随身仓库就好了 |-| 如果,在,副本,里, ,能,打开,随身,仓库,就,好,了
充值一直冲不上？能解决不 |-| 充值,一直,冲不上,？,能,解决,不
子女就是个坑 |-| 子女,就是,个,坑
美人不能用元宝进化了。 |-| 美人,不能,用,元宝,进化,了,。
太卡了 |-| 太卡,了
太卡了 |-| 太卡,了
侠客升级简直可以直接用金币 |-| 侠客,升级,简直,可以,直接,用,金币
怎样删徐小号?
 |-| 怎样,删徐,小号,?,

 |-| 
被逐出师门多久能重新拜师 |-| 被,逐出,师门,多久,能,重新,拜师
队伍不能查看队友属性， |-| 队伍,不能,查看,队友,属性,，
最好将右上角图标全部收齐。 |-| 最好,将,右上角,图标,全部,收齐,。
死区了，没人，赶紧合区 |-| 死区,了,，,没,人,，,赶紧,合区
组队队友不能传送了 |-| 组队,队友,不能,传送,了
连招不顺畅，停顿太久了！去到敌人面前也会停顿 |-| 连招,不,顺畅,，,停顿,太久,了,！,去,到,敌人,面前,也,会,停顿
我反馈意见没屌用啊 |-| 我,反馈,意见,没,屌,用,啊
副本完成后，进入下一个副本，结果副本次数扣了，副本却没进去，反而退出副本了。。 |-| 副本,完成,后,，,进入,下,一个,副本,，,结果,副本,次数,扣,了,，,副本,却,没,进去,，,反而,退出,副本,了,。,。
为什么自主回流没礼包 |-| 为什么,自主,回流,没,礼包
 |-| 
30日冲了2次328，一次没到我帐号 |-| 30,日冲,了,2,次,328,，,一次,没到,我,帐号
截屏是白的什么也没有，请帮我弄一下 |-| 截屏,是,白,的,什么,也,没有,，,请,帮,我,弄,一下
美人用元宝进化不了 |-| 美人用,元宝,进化,不了
操你麻痹的，吆喝的台词都是你们这些弱智编的，还有非法字符，你们是不是吃屎吃多了 |-| 操,你,麻痹,的,，,吆喝,的,台词,都,是,你们,这些,弱智,编,的,，,还有,非法,字符,，,你们,是不是,吃屎,吃,多,了
能给解决吗？ |-| 能,给,解决,吗,？
充值冲不上 |-| 充值,冲不上
我的经验为啥在95级一半就到限了，他们都96级了
 |-| 我,的,经验,为啥,在,95,级,一半,就,到,限,了,，,他们,都,96,级,了,

我的个人薪火怎么没用却少了2000多 |-| 我,的,个人,薪火,怎么,没用,却,少,了,2000,多
骂人禁言,他们追杀我咋办那 |-| 骂人,禁言,,,他们,追杀,我,咋办,那
回流号3天了，为什么不能领取奖励 |-| 回流,号,3,天,了,，,为什么,不能,领取,奖励
恶意骂人，请求处理。 |-| 恶意,骂人,，,请求,处理,。
为什么我经常掉线 |-| 为什么,我,经常,掉线
掉落称号能不能时间叠加
 |-| 掉落,称号,能,不能,时间,叠加,

华山论剑不公平，合区对于后开服的玩家战力根本达不到 |-| 华山论剑,不,公平,，,合区,对于,后,开服,的,玩家,战力,根本,达,不到
钱扣了充值不到帐，在截图前面的一笔，后面三次到帐了 |-| 钱扣,了,充值,不到,帐,，,在,截图,前面,的,一笔,，,后面,三次,到,帐,了
二品璞玉怎么获得 |-| 二品,璞玉,怎么,获得
领养完，在结婚，不能在生孩子了吗 |-| 领养,完,，,在,结婚,，,不能,在,生,孩子,了,吗
这是坑土豪的游戏吗？我们队都是v8，姥姥一直前3。就是不给我们任何人一个姥姥。人家一人拿3美人了。尼玛，太坑，再也不充钱了。 |-| 这,是,坑,土豪,的,游戏,吗,？,我们,队,都,是,v8,，,姥姥,一直,前,3,。,就是,不,给,我们,任何人,一个,姥姥,。,人家,一人,拿,3,美人,了,。,尼玛,，,太坑,，,再也,不充,钱,了,。
我感觉我能脱坑了，真尼玛的坑，侠客抽不到橙色，戒指做不到橙色，还玩你妈的逼，你他吗给我解释一下，骗钱还有这样的吗 |-| 我,感觉,我能,脱坑,了,，,真,尼玛,的,坑,，,侠客,抽,不到,橙色,，,戒指,做,不到,橙色,，,还,玩,你,妈,的,逼,，,你,他,吗,给,我,解释一下,，,骗钱,还有,这样,的,吗
充值不到帐啊。处理下啊 |-| 充值,不到,帐,啊,。,处理,下,啊
领养孩子系统 24小时已到 72小时未到 告诉我没有领养资格。 |-| 领养,孩子,系统, ,24,小时,已到, ,72,小时,未到, ,告诉,我,没有,领养,资格,。
为什么我充了这么多钱，不给姥姥美人，开区这么久了。姥姥都是前3。别人打一次前5留给美人。80级不给美人不玩了。以后也不会充钱。太坑…… |-| 为什么,我充,了,这么,多钱,，,不,给,姥姥,美人,，,开区,这么久,了,。,姥姥,都,是,前,3,。,别人,打,一次,前,5,留给,美人,。,80,级,不,给,美人,不,玩,了,。,以后,也,不会,充钱,。,太坑,…,…
你他妈的是越更新越坑爹啊！贼贼贼！ |-| 你,他妈的,是,越,更新,越坑,爹,啊,！,贼,贼,贼,！
我感觉夫妻之间应该弄恩爱值，并且兑换东西。感觉夫妻之间除了戒指可以移动过去 并没有起太大的结婚作用，希望可以采纳 |-| 我,感觉,夫妻,之间,应该,弄,恩爱,值,，,并且,兑换,东西,。,感觉,夫妻,之间,除了,戒指,可以,移动,过去, ,并,没有,起太大,的,结婚,作用,，,希望,可以,采纳
 |-| 
 |-| 
 |-| 
登入密码忘了提供的链接进不了 |-| 登入,密码,忘,了,提供,的,链接,进不了
经验加速几倍的图标请放在最上一排 在活动图标旁易点错 |-| 经验,加速,几倍,的,图标,请,放在,最,上,一排, ,在,活动,图标,旁易,点错
看下我充值没到帐，付完款游戏掉线，上来后到帐不了。帮忙解决一下 |-| 看下,我,充值,没到,帐,，,付,完款,游戏,掉线,，,上来,后,到,帐,不了,。,帮忙,解决,一下
我去。现在唐门天山有毒呀。你们能不能吧所有角色平衡。要不然这游戏有什么意义了？ |-| 我,去,。,现在,唐门,天山,有毒,呀,。,你们,能,不能,吧,所有,角色,平衡,。,要不然,这,游戏,有,什么,意义,了,？
网络卡爆了 |-| 网络,卡爆,了
做手套 护肩太坑了吧……人玩还不如非人玩了 非人玩直接做出来了 我们人玩用蜡密强化做还不给，这样下去谁还充钱啊……我一毛钱也不投资了 心拔凉拔凉滴了 |-| 做,手套, ,护肩,太坑,了,吧,…,…,人,玩,还,不如,非人,玩,了, ,非人,玩,直接,做,出来,了, ,我们,人玩用,蜡密,强化,做,还,不,给,，,这样,下去,谁,还,充钱,啊,…,…,我,一毛钱,也,不,投资,了, ,心拔,凉拔,凉滴,了
橙色伙伴穷奇能不能给个？我花了好几千元宝抽也不给。几个意思？ |-| 橙色,伙伴,穷奇能,不能,给,个,？,我花,了,好几千元,宝,抽,也,不,给,。,几个,意思,？
我的几百个三品升星丹怎么没了 |-| 我,的,几百个,三品,升星丹,怎么,没,了
抽奖抽出的全是玄铁 |-| 抽奖,抽出,的,全是,玄铁
怎么换字体颜色 |-| 怎么,换,字体,颜色
天龙系统太黑 |-| 天龙,系统,太,黑
赠送要留底拫 |-| 赠送,要,留底,拫
手机上几点到家 |-| 手机,上,几点,到家
建议能有一键拜访一下子拜访五个在线好友 |-| 建议,能,有,一键,拜访,一下子,拜访,五个,在线,好友
主线任务太少了，升级太繁琐了，望改善 |-| 主线,任务,太少,了,，,升级,太,繁琐,了,，,望,改善
我空间状态的顺序乱了…… |-| 我,空间,状态,的,顺序,乱,了,…,…
我不小心，吧，100肩甲分解了，请问，怎么处理 |-| 我,不,小心,，,吧,，,100,肩甲,分解,了,，,请问,，,怎么,处理
对方离线赠送的丹为什么对方收不到 |-| 对方,离线,赠送,的,丹,为什么,对方,收不到
不用app怎么充值 |-| 不用,app,怎么,充值
为什么美人不能升级？ |-| 为什么,美人,不能,升级,？
没坐骑怎么玩啊，抽60次奖都没抽到，晕！ |-| 没,坐骑,怎么,玩,啊,，,抽,60,次奖,都,没,抽到,，,晕,！
打星一次太坑 |-| 打星,一次,太坑
在哪里领宝宝啊？ |-| 在,哪里,领,宝宝,啊,？
副本老是闪退出来了， |-| 副本,老是,闪,退出,来,了,，
队伍中队长不能向队友移动了 |-| 队伍,中队长,不能,向,队友,移动,了
垃圾游戏 |-| 垃圾,游戏
寄售的东西 老是提示非法字符 |-| 寄售,的,东西, ,老是,提示,非法,字符
为什么苹果玩老掉线 |-| 为什么,苹果,玩,老,掉线
改名书应该有倒计时，什么时候能改名字的 |-| 改名,书,应该,有,倒计时,，,什么,时候,能,改名字,的
侠客拜访改改改吧！一次10点的太累了 |-| 侠客,拜访,改,改改,吧,！,一次,10,点,的,太累,了
改名书还没到时间吗？ |-| 改名,书,还,没到,时间,吗,？
太费钱 |-| 太,费钱
我用丹和元宝一起进化美人不好使 |-| 我用,丹,和,元宝,一起,进化,美人,不好,使
 |-| 
 |-| 
这段时间比较卡，什么原因 |-| 这,段时间,比较,卡,，,什么,原因
这段时间比较卡，什么原因 |-| 这,段时间,比较,卡,，,什么,原因
能送我一点元宝吗？ |-| 能,送,我,一点,元宝,吗,？
这是怎么了 |-| 这是,怎么,了
给任务了，可是完成不了 |-| 给,任务,了,，,可是,完成,不了
美人进化不了 |-| 美人,进化,不了
没有 |-| 没有
副本打的称号怎么不能像坐骑一样叠加 |-| 副本,打,的,称号,怎么,不能,像,坐骑,一样,叠加
我是平民玩家经不起你们这些折腾 |-| 我,是,平民,玩家,经不起,你们,这些,折腾
微信支付啊 |-| 微信,支付,啊
给我出个孤独就那么难么？ |-| 给,我,出个,孤独,就,那么,难,么,？
打星变了，每次都要那么多打星石，为啥还会出师徒的打星任务呢，没那么多打星石怎么完成 |-| 打星变,了,，,每次,都,要,那么,多,打星石,，,为啥,还会出,师徒,的,打星,任务,呢,，,没,那么,多,打星石,怎么,完成
美人不小心拆分了，怎么找回 |-| 美人,不,小心,拆分,了,，,怎么,找回
我做了那么多孤独都不给我出一个橙色的  ，你这做好吗？有良心吗？ |-| 我,做,了,那么,多,孤独,都,不,给,我,出,一个,橙色,的, , ,，,你,这,做好,吗,？,有,良心,吗,？
拜彷侠客增加一次可拜访100次的，存放侠客的箱子太小，增加到1000以上。
 |-| 拜,彷,侠客,增加,一次,可拜访,100,次,的,，,存放,侠客,的,箱子,太小,，,增加,到,1000,以上,。,

为啥我这号每天的经验限制这么死？每天就给这么少的经验刷？ |-| 为啥,我,这,号,每天,的,经验,限制,这么,死,？,每天,就,给,这么,少,的,经验,刷,？
 |-| 
充值不了 |-| 充值,不了
以前积累的打星成功率都没了，有求补偿 |-| 以前,积累,的,打星,成功率,都,没,了,，,有,求,补偿
几千万洗不成穿透！为什么呢？ |-| 几千万,洗,不成,穿透,！,为什么,呢,？
恩怨模式下在带杀气地图杀人，只要被杀者反抗，杀人者就不会带杀气，这个不合理！ |-| 恩怨,模式,下,在,带,杀气,地图,杀人,，,只要,被杀者,反抗,，,杀人者,就,不会,带,杀气,，,这个,不合理,！
为什么雁门有些人一星期几颗石头  我一两个月都没一颗  什么几率
 |-| 为什么,雁门,有些,人一,星期,几颗,石头, , ,我,一两个,月,都,没,一颗, , ,什么,几率,


不弹出充值页面 |-| 
,不弹,出,充值,页面
不会 |-| 不会
手误把护符暴伤洗了，求复原 |-| 手误,把,护符,暴伤,洗,了,，,求,复原
星期四给弟子发任务居然有雁门关，有毛病吗 |-| 星期四,给,弟子,发,任务,居然,有,雁门关,，,有,毛病,吗
回流领不到3天礼包 |-| 回流,领,不到,3,天,礼包

 |-| 

仓库里的物品叠加少，打星逐级用的打星石较多。 |-| 仓库,里,的,物品,叠加,少,，,打星,逐级,用,的,打星,石较,多,。
宝宝一人养一个一点家的互动都没有 |-| 宝宝,一人养,一个,一点,家,的,互动,都,没有
组队情况下队长不能向队员传送。不公平。 |-| 组队,情况,下,队长,不能,向,队员,传送,。,不,公平,。
打星太难 |-| 打星,太难
队伍功能BUG
看不到队员信息，不能不能向队员移动 |-| 队伍,功能,BUG,
,看不到,队员,信息,，,不能,不能,向,队员,移动
回流奖励领不了 |-| 回流,奖励,领,不了
加色区服找不到了 |-| 加色,区服,找,不到,了
为什么不修改唐门的伤害，继续这样下去别的职业怎么玩，一人发一个转生石全练唐门算了 |-| 为什么,不,修改,唐门,的,伤害,，,继续,这样,下去,别的,职业,怎么,玩,，,一人发,一个,转生,石全练,唐门,算了
太卡了 太卡了更新以后太卡了 |-| 太卡,了, ,太卡,了,更新,以后,太卡,了
开区太快 |-| 开区,太快
合区怎么删掉我的号了 |-| 合区,怎么,删掉,我,的,号,了
能不能把这个卡的问题处理下 |-| 能,不能,把,这个,卡,的,问题,处理,下
为什么召回回流号三天礼包不能领？ |-| 为什么,召回,回流,号,三天,礼包,不能,领,？
子女模式真心累 又费钱 一个游戏 至于弄的跟上班似的定时定点吗？ 要么没副本 要么副本多的跟累孙子似的 多少玩家是因为每天按时按点的游戏方式 现实生活忙不开 所放弃游戏的 一个游戏要的就是开心 结果完了半年多 处处局限 连挂机都要上限 一上限就不知道干嘛 只好下线 对游戏一点娱乐性都没有  |-| 子女,模式,真心,累, ,又,费钱, ,一个,游戏, ,至于,弄,的,跟,上班,似的,定时,定点,吗,？, ,要么,没,副本, ,要么,副本,多,的,跟,累,孙子,似的, ,多少,玩家,是因为,每天,按时,按点,的,游戏,方式, ,现实生活,忙,不开, ,所,放弃,游戏,的, ,一个,游戏,要,的,就是,开心, ,结果,完,了,半年,多, ,处处,局限, ,连,挂机,都,要,上限, ,一,上限,就,不,知道,干嘛, ,只好,下线, ,对,游戏,一点,娱乐性,都,没有, 
什么时候开新区啊 |-| 什么,时候,开,新区,啊
战友召回活动第三天了，为何不能领奖励？ |-| 战友,召回,活动,第三天,了,，,为何,不能,领,奖励,？
你们这策划搞什么，养儿负单这么重无法养了，回流礼包不让领怎么回事 |-| 你们,这,策划,搞,什么,，,养儿,负单,这么,重,无法,养,了,，,回流,礼包,不让,领,怎么回事
为什么有时候离线儿送的丹收不到。 |-| 为什么,有时候,离线,儿送,的,丹,收不到,。
打孔太坑了，希望改善 |-| 打孔,太坑,了,，,希望,改善
我神装裤子属性那一条洗了几百万了吧，还不给我出爆伤打算什么时候给我出。 |-| 我,神装,裤子,属性,那,一条,洗,了,几百万,了,吧,，,还,不,给,我,出,爆伤,打算,什么,时候,给,我,出,。
我神装裤子属性那一条洗了几百万了吧，还不给我出爆伤打算什么时候给我出。 |-| 我,神装,裤子,属性,那,一条,洗,了,几百万,了,吧,，,还,不,给,我,出,爆伤,打算,什么,时候,给,我,出,。
峨眉技能怎么连接不上啊！怎么还带间隔啊！

 |-| 峨眉,技能,怎么,连接,不上,啊,！,怎么,还,带,间隔,啊,！,
,

打少室山和雁门关没有道具曼陀罗花 |-| 打少室,山,和,雁门关,没有,道具,曼陀罗花
打星石，打一次星要40到100个打一次，我曰 |-| 打星石,，,打,一次,星要,40,到,100,个,打,一次,，,我,曰
我开了  怎么没有抽奖道具啊 |-| 我开,了, , ,怎么,没有,抽奖,道具,啊
我开了  怎么没有抽奖道具啊 |-| 我开,了, , ,怎么,没有,抽奖,道具,啊
